ProductID,ProductCode,ProductName,CategoryID,BrandID,SupplierID,CostPrice,SellingPrice,StockQuantity,ReorderLevel,Weight,Color,WarrantyMonths,LaunchDate,ProductStatus
4411,PRD004411,Max Speaker 4411,11,31,32,31738.84,37932.66,416,50,22.59,White,36,3/28/2026,Active
4412,PRD004412,Mini Bottle 4412,8,12,129,1628.56,2207.36,128,50,23.15,Black,6,8/10/2022,Active
4413,PRD004413,Elite Vacuum 4413,12,16,39,27719.5,37475.38,316,50,10.43,Green,24,2/11/2023,Active
4414,PRD004414,Premium Blender 4414,3,46,39,35390.62,48223.74,126,10,24.6,White,36,4/11/2026,Active
4415,PRD004415,Pro Vacuum 4415,8,31,118,2986.98,4625.55,363,30,2.88,Silver,6,1/16/2026,Active
4416,PRD004416,Digital Jeans 4416,4,28,27,20776.02,29407,83,20,8.66,Blue,24,12/17/2025,Active
4417,PRD004417,Eco Shoes 4417,16,57,97,42257.32,55344.36,184,30,12.73,Gray,6,6/9/2022,Active
4418,PRD004418,Mini Mixer 4418,11,72,147,34335.24,51919.74,322,10,18.42,Green,12,8/19/2023,Active
4419,PRD004419,Essential SSD 4419,11,70,256,26784.71,34296.35,344,10,8.09,Green,24,8/28/2021,Active
4420,PRD004420,Compact Headphones 4420,5,86,261,25477.87,35811.37,251,10,20.45,Black,24,4/11/2026,Active
4421,PRD004421,Classic Toy 4421,19,28,40,18830.92,24789.9,118,30,9.11,Gray,12,3/23/2024,Active
4422,PRD004422,Essential Vacuum 4422,17,4,98,10495.57,12945.32,267,10,23,Gray,24,1/12/2025,Active
4423,PRD004423,Mini Tablet 4423,7,67,12,5086.8,7616.54,246,10,1.48,Silver,36,1/24/2025,Active
4424,PRD004424,Wireless Tablet 4424,13,14,62,18463.13,25858.59,341,10,2.37,Black,36,1/4/2024,Active
4425,PRD004425,Compact Watch 4425,11,89,104,2854.59,3578.37,73,50,12.29,White,6,8/27/2026,Active
4426,PRD004426,Wireless Sofa 4426,25,53,40,45980.15,53934.38,391,50,14.51,Silver,36,9/5/2021,Active
4427,PRD004427,Compact Headphones 4427,2,85,200,20711.72,29474.83,74,50,20.51,Blue,24,5/10/2025,Active
4428,PRD004428,Wireless Monitor 4428,15,97,90,26471.64,30489.94,66,20,10.45,Silver,36,7/15/2025,Active
4429,PRD004429,Wireless Power Bank 4429,6,57,272,39014.41,46498.99,50,50,18.39,Gray,12,2/3/2026,Active
4430,PRD004430,Classic Mixer 4430,5,67,4,34096.83,54012.69,81,50,24.55,Silver,6,12/22/2024,Active
4431,PRD004431,Premium Vacuum 4431,10,70,65,24381.15,32198.52,102,50,16.76,Red,36,2/23/2023,Active
4432,PRD004432,Pro Shoes 4432,16,63,247,10466.34,16238,496,30,8.95,Red,24,6/13/2023,Active
4433,PRD004433,Ultra Watch 4433,18,19,19,14633.22,21480.7,100,30,5.5,Blue,12,5/1/2023,Active
4434,PRD004434,Mini Blender 4434,7,87,7,48512.1,56275.74,372,50,2.3,Red,24,12/2/2023,Active
4435,PRD004435,Wireless Tablet 4435,17,2,160,24372.82,31745.37,410,10,7.24,White,6,8/4/2023,Active
4436,PRD004436,Classic Camera 4436,6,72,32,33509.09,49008.03,27,30,17.77,Red,6,6/27/2024,Active
4437,PRD004437,Elite Desk 4437,10,82,188,37721.65,54041.93,388,20,5.65,Gray,24,6/27/2025,Active
4438,PRD004438,Premium Backpack 4438,10,65,48,32904.27,50976.79,298,20,19.42,Blue,12,8/5/2025,Active
4439,PRD004439,Pro Speaker 4439,14,54,17,1035.7,1541.83,95,50,8,Silver,12,11/3/2025,Active
4440,PRD004440,Digital Sofa 4440,12,67,128,1821.38,2865,228,10,7.33,Blue,24,6/10/2024,Active
4441,PRD004441,Max Backpack 4441,11,80,84,45900.48,67096.56,33,30,0.27,Red,36,7/11/2024,Active
4442,PRD004442,Max Speaker 4442,20,64,146,33857.55,44413.21,93,50,11.63,Green,24,12/28/2021,Active
4443,PRD004443,Ultra Router 4443,21,17,176,47294.49,61790.5,485,20,18.97,Silver,24,4/22/2024,Active
4444,PRD004444,Digital Helmet 4444,22,38,64,3493.05,5001.84,470,30,5.79,Gray,24,6/17/2022,Active
4445,PRD004445,Digital Bag 4445,14,97,87,44503.97,53604.63,296,10,8.75,White,36,2/21/2021,Active
4446,PRD004446,Compact Shoes 4446,13,21,162,10179.25,13657.32,419,10,1.46,Blue,6,1/25/2022,Active
4447,PRD004447,Elite Laptop 4447,5,93,114,23916.42,30183.49,159,30,18.07,White,12,9/15/2025,Active
4448,PRD004448,Classic Watch 4448,10,10,131,18302.68,21876.56,192,20,19.62,White,12,11/1/2021,Active
4449,PRD004449,Portable Laptop 4449,2,14,66,20009.6,28857.49,483,30,2.44,Green,12,10/9/2022,Active
4450,PRD004450,Smart SSD 4450,19,54,44,39526.93,54373.73,454,10,10.25,Black,24,5/1/2023,Active
4451,PRD004451,Max Shoes 4451,24,27,131,16752.89,19911.52,217,30,11.12,Black,24,8/27/2024,Active
4452,PRD004452,Wireless Helmet 4452,21,51,126,43067.89,63079.12,214,20,8.3,Gray,24,3/23/2023,Active
4453,PRD004453,Portable Shoes 4453,20,98,155,31264.8,45221.63,333,30,13.63,Blue,36,9/23/2022,Active
4454,PRD004454,Pro SSD 4454,13,9,230,9253.15,13702.32,299,50,16.31,Black,12,11/24/2023,Active
4455,PRD004455,Elite Mixer 4455,2,92,297,24038.77,28303.72,463,10,20,Black,24,12/6/2021,Active
4456,PRD004456,Pro Backpack 4456,11,47,128,13690.01,18133.81,444,20,17.02,Red,24,12/13/2022,Active
4457,PRD004457,Eco Helmet 4457,3,91,151,14004.25,18472.98,263,20,2.79,White,36,6/13/2024,Active
4458,PRD004458,Compact Bottle 4458,14,31,54,19460.66,25296.45,310,30,16.07,Red,24,2/15/2022,Active
4459,PRD004459,Advanced Book 4459,23,29,292,31273.11,39565.61,119,50,13.23,Silver,24,10/23/2024,Active
4460,PRD004460,Smart SSD 4460,6,40,187,23752.02,28045.87,143,20,4.94,White,6,11/21/2021,Active
4461,PRD004461,Classic Fan 4461,4,77,231,41821.13,66331.18,120,30,11.25,Gray,12,8/8/2021,Active
4462,PRD004462,Max Printer 4462,17,95,172,42566,64972.39,122,30,0.67,Blue,6,8/18/2026,Active
4463,PRD004463,Ultra Router 4463,8,55,117,46798.94,57403.87,68,50,1.48,Blue,36,12/12/2021,Active
4464,PRD004464,Compact Printer 4464,19,23,257,28639.89,45073.92,365,10,21.86,Silver,24,5/1/2022,Active
4465,PRD004465,Compact Bottle 4465,11,101,220,37236.02,48507.76,371,30,4.28,Blue,6,10/11/2024,Active
4466,PRD004466,Max Printer 4466,17,83,101,12164.68,14045.18,214,30,24.01,Red,36,9/8/2024,Active
4467,PRD004467,Max SSD 4467,8,79,268,26068.94,37614.41,74,10,16.46,Red,24,10/23/2023,Active
4468,PRD004468,Eco Book 4468,22,84,249,32479.78,50176.13,47,50,16.3,Green,24,9/19/2026,Active
4469,PRD004469,Wireless Speaker 4469,8,51,14,6045.59,7251.56,373,10,19.06,Green,24,5/5/2022,Active
4470,PRD004470,Wireless Headphones 4470,18,86,246,21002.72,27476.42,279,20,1.18,Gray,36,12/6/2025,Active
4471,PRD004471,Portable Bag 4471,14,52,106,49207.15,78716.37,47,10,20.53,Red,12,2/10/2021,Active
4472,PRD004472,Ultra Toy 4472,12,95,217,23272.04,29848.14,283,30,24.34,Gray,24,12/14/2022,Active
4473,PRD004473,Classic Router 4473,17,32,251,43274.49,55611.32,451,30,20.76,Green,24,7/10/2021,Active
4474,PRD004474,Compact Keyboard 4474,9,87,40,46658.27,73772.01,213,10,21.02,Blue,12,6/13/2025,Active
4475,PRD004475,Pro Power Bank 4475,24,66,98,2871.52,4362.75,322,30,17.04,Green,12,8/12/2025,Active
4476,PRD004476,Smart Printer 4476,24,71,136,48755.97,63526.55,476,30,0.2,Gray,6,2/22/2023,Active
4477,PRD004477,Luxury Keyboard 4477,12,41,115,13008.88,15077.69,246,20,18.31,Gray,24,2/2/2022,Active
4478,PRD004478,Ultra Book 4478,2,84,51,47828.1,67033.36,149,30,11.62,Black,24,8/16/2026,Active
4479,PRD004479,Advanced Mixer 4479,8,1,70,31149.74,40692.7,272,10,6.44,Silver,24,6/24/2024,Active
4480,PRD004480,Portable Jeans 4480,2,51,191,37520.27,53815.63,180,20,23.43,Red,36,1/3/2026,Active
4481,PRD004481,Classic Vacuum 4481,25,40,164,29502.07,38119.64,408,10,24.69,Red,6,2/7/2021,Active
4482,PRD004482,Eco Blender 4482,25,33,272,45293.25,66954.74,60,20,18.36,Blue,12,6/16/2025,Active
4483,PRD004483,Compact Bag 4483,17,48,266,1098.01,1695.33,489,50,12.05,Gray,36,1/5/2021,Active
4484,PRD004484,Max Helmet 4484,18,100,231,2733.36,3812.91,139,20,7.58,White,36,7/10/2025,Active
4485,PRD004485,Luxury Toy 4485,3,70,262,20281.7,30441.55,96,30,4.93,Blue,6,5/11/2021,Active
4486,PRD004486,Portable Shoes 4486,8,13,120,5799.93,7552.62,89,50,15.49,Red,6,2/14/2026,Active
4487,PRD004487,Digital Watch 4487,22,3,128,871.5,1060.47,208,30,19.62,Silver,6,6/22/2025,Active
4488,PRD004488,Advanced Laptop 4488,22,10,186,3797.55,4770.07,154,30,3.37,Black,36,4/3/2024,Active
4489,PRD004489,Luxury Jeans 4489,14,84,33,18144.65,25239.7,77,10,12.53,Black,36,9/23/2023,Active
4490,PRD004490,Advanced Power Bank 4490,16,90,22,22613.1,28957.66,115,10,22.14,Black,6,11/15/2026,Active
4491,PRD004491,Classic Laptop 4491,3,47,48,43761.32,66876.04,28,50,17.3,Gray,6,9/20/2026,Active
4492,PRD004492,Advanced Vacuum 4492,20,82,71,15717.74,19436.01,81,30,4.35,Blue,24,9/14/2022,Active
4493,PRD004493,Elite Chair 4493,13,24,264,49848.57,67431.01,441,20,11.24,Blue,12,1/5/2022,Active
4494,PRD004494,Classic Desk 4494,10,32,44,12192.37,16315.74,281,50,7.02,Red,6,11/4/2024,Active
4495,PRD004495,Eco Watch 4495,8,17,246,11524.11,16528.49,429,30,11.34,Silver,6,3/28/2025,Active
4496,PRD004496,Premium Phone 4496,2,92,183,46115.23,55938.11,307,20,2.38,Green,6,9/11/2025,Active
4497,PRD004497,Wireless T-Shirt 4497,6,74,81,36744.95,50028.43,180,50,20.44,Green,36,3/17/2024,Active
4498,PRD004498,Eco Sofa 4498,4,41,141,25033.55,39584.4,156,30,3.92,Red,36,11/7/2022,Active
4499,PRD004499,Compact Watch 4499,16,73,282,16443.17,22040.42,36,30,3.03,Black,24,10/17/2023,Active
4500,PRD004500,Elite Bag 4500,3,70,150,42669.68,58582.16,157,50,7.23,Silver,36,10/15/2023,Active
4501,PRD004501,Classic Power Bank 4501,7,96,196,927.49,1118.78,129,50,23.55,Gray,36,3/26/2025,Active
4502,PRD004502,Portable Jeans 4502,9,26,184,24834.01,38486.08,76,50,11.62,Gray,36,7/10/2025,Active
4503,PRD004503,Digital Sofa 4503,10,84,114,44417.5,59475.7,379,10,16.57,Gray,6,11/17/2026,Active
4504,PRD004504,Advanced Desk 4504,18,81,219,42000.73,65264.5,97,50,10.07,Silver,24,1/19/2023,Active
4505,PRD004505,Premium Keyboard 4505,6,71,122,7297.31,9896.76,289,10,2.99,Black,36,9/25/2022,Active
4506,PRD004506,Elite Book 4506,11,43,252,18064.66,23227.1,295,30,4.12,Red,12,9/25/2025,Active
4507,PRD004507,Mini Toy 4507,14,95,134,9500.17,13011.89,462,30,23.38,Gray,6,8/9/2024,Active
4508,PRD004508,Advanced Mixer 4508,21,18,69,1610.2,2200.57,207,10,18.55,Black,6,5/10/2023,Active
4509,PRD004509,Pro Mouse 4509,25,46,56,49021.71,59728.77,48,20,15.6,Red,6,4/13/2025,Active
4510,PRD004510,Wireless Backpack 4510,14,32,192,37366.2,55757.27,130,10,16.48,Green,24,10/3/2025,Active
4511,PRD004511,Smart Shoes 4511,5,100,6,30839.02,39808.95,328,50,11.32,Blue,24,4/19/2023,Active
4512,PRD004512,Luxury Fan 4512,12,20,244,6735.45,10587.8,252,20,15.57,Silver,36,6/7/2025,Active
4513,PRD004513,Elite Monitor 4513,22,52,81,49106.47,59164.94,289,10,4.94,Black,6,10/19/2022,Active
4514,PRD004514,Elite Printer 4514,13,55,272,8863.35,11564.99,200,30,12.24,Blue,12,1/23/2023,Active
4515,PRD004515,Portable Book 4515,12,97,75,12727.35,19754.37,33,20,17.97,White,36,8/7/2025,Active
4516,PRD004516,Eco T-Shirt 4516,3,12,99,48514.07,63084.67,350,50,3.65,Green,36,1/14/2022,Active
4517,PRD004517,Mini Camera 4517,21,62,236,34573.86,48022.19,296,30,22.76,Silver,36,7/10/2026,Active
4518,PRD004518,Smart Bag 4518,22,40,143,16609.3,26230.86,212,20,1.87,Silver,24,10/22/2023,Active
4519,PRD004519,Essential Phone 4519,13,62,26,49945.8,79750.96,482,30,4.68,Black,24,2/10/2021,Active
4520,PRD004520,Luxury Watch 4520,8,23,248,24613.48,30409.77,381,20,10.8,Silver,6,9/19/2021,Active
4521,PRD004521,Smart Power Bank 4521,1,21,171,7822.93,10935.79,229,30,3.14,Blue,12,5/11/2021,Active
4522,PRD004522,Max Mouse 4522,18,98,124,24091.96,37660.2,279,50,21.46,White,36,9/1/2026,Active
4523,PRD004523,Max SSD 4523,15,37,119,8813.06,10416.45,213,10,16.79,Silver,24,10/23/2026,Active
4524,PRD004524,Digital Keyboard 4524,4,66,4,748.37,881.74,228,30,6.38,Gray,6,7/26/2021,Active
4525,PRD004525,Premium Fan 4525,22,76,234,40441.29,47755.5,155,20,9.7,Silver,24,1/18/2023,Active
4526,PRD004526,Digital SSD 4526,4,66,177,29344.4,42621.55,130,30,12.18,Gray,36,1/8/2022,Active
4527,PRD004527,Luxury T-Shirt 4527,25,38,132,37448.75,44549.55,147,30,17.83,Red,6,8/2/2023,Active
4528,PRD004528,Ultra Tablet 4528,17,35,196,1962.73,2549.64,28,50,22.52,Silver,36,11/27/2026,Active
4529,PRD004529,Luxury Jeans 4529,6,29,205,1787.65,2321.67,406,50,18.67,Silver,24,4/23/2021,Active
4530,PRD004530,Compact Shoes 4530,17,36,42,17751.47,22359.74,176,10,8.26,Gray,6,8/5/2021,Active
4531,PRD004531,Digital Sofa 4531,6,98,51,6602.59,7660.47,121,50,4.11,Green,6,6/20/2026,Active
4532,PRD004532,Compact Shoes 4532,7,58,77,35233.56,48045.49,478,50,18.81,Blue,6,5/11/2026,Active
4533,PRD004533,Elite Bag 4533,19,68,52,9952,15027.46,33,20,14.34,Blue,12,4/7/2025,Active
4534,PRD004534,Compact Sofa 4534,8,57,53,35210.67,44493.68,101,50,4.41,Red,24,12/15/2026,Active
4535,PRD004535,Mini Mixer 4535,8,83,159,8202.88,9534.4,92,20,10.13,White,12,12/17/2023,Active
4536,PRD004536,Ultra Blender 4536,15,81,216,9393.88,14359.05,230,10,21.66,Green,6,4/20/2021,Active
4537,PRD004537,Ultra Watch 4537,5,10,163,19143.28,25002.75,383,20,23.44,Green,12,4/17/2021,Active
4538,PRD004538,Luxury Shoes 4538,10,40,300,47165.83,66607.51,338,20,4.47,Green,12,4/19/2024,Active
4539,PRD004539,Pro Chair 4539,10,71,280,9155.02,10657.05,294,10,13.92,Silver,24,6/15/2025,Active
4540,PRD004540,Digital Shoes 4540,6,23,277,36311.52,43065.03,34,30,17.98,Silver,6,9/18/2022,Active
4541,PRD004541,Max Toy 4541,15,86,110,28779.68,36349.72,298,50,17.86,Red,24,10/1/2024,Active
4542,PRD004542,Elite SSD 4542,16,5,103,39860.01,52700.6,260,50,12.05,Red,36,1/11/2025,Active
4543,PRD004543,Advanced Power Bank 4543,15,18,55,11434.99,17348.95,94,20,2.36,Blue,6,11/12/2025,Active
4544,PRD004544,Luxury Power Bank 4544,15,14,83,23590.21,35848.08,30,30,14.42,Black,6,8/21/2024,Active
4545,PRD004545,Ultra Headphones 4545,13,42,198,2724.97,3562.85,32,50,12.39,Black,6,10/2/2021,Active
4546,PRD004546,Eco Watch 4546,19,9,84,12118.37,17294.14,477,50,10.5,Red,12,8/17/2022,Active
4547,PRD004547,Classic Camera 4547,9,18,240,8610.09,11079.46,31,10,1.53,Silver,24,3/1/2024,Active
4548,PRD004548,Smart Desk 4548,7,80,32,28994.31,36235.89,456,20,11.13,Red,36,5/26/2025,Active
4549,PRD004549,Pro Desk 4549,6,53,7,39735.29,50874.57,457,20,5.91,Gray,12,9/28/2024,Active
4550,PRD004550,Max Sofa 4550,19,71,253,15813.39,23096.38,221,50,12.78,Red,12,4/25/2024,Active
4551,PRD004551,Pro Blender 4551,6,66,232,36004.08,41516.61,246,20,4.88,Gray,12,2/27/2021,Active
4552,PRD004552,Wireless Bottle 4552,2,18,189,35499.83,44802.28,209,10,19.23,Blue,36,3/17/2026,Active
4553,PRD004553,Advanced Bottle 4553,7,27,30,4903.52,6342.97,19,30,17.06,Gray,36,3/21/2026,Active
4554,PRD004554,Luxury Chair 4554,16,82,26,19658.78,25349.16,446,10,0.86,Green,24,12/10/2026,Active
4555,PRD004555,Ultra Shoes 4555,2,45,206,9976.85,13777.19,231,20,22.72,Blue,24,8/19/2023,Active
4556,PRD004556,Pro Mixer 4556,7,50,231,19626.99,22983.09,249,50,4.11,Black,36,5/6/2023,Active
4557,PRD004557,Portable Backpack 4557,23,30,10,23171.59,33401.06,85,30,7.62,Red,12,11/20/2022,Active
4558,PRD004558,Eco SSD 4558,24,83,108,3813.87,6087.63,111,30,22.53,Gray,6,7/15/2023,Active
4559,PRD004559,Compact Fan 4559,10,17,31,30820.96,40467.13,101,30,5.19,Green,6,1/18/2021,Active
4560,PRD004560,Advanced Laptop 4560,21,71,261,49515.24,61526.99,91,10,24.46,Blue,24,9/28/2023,Active
4561,PRD004561,Smart Helmet 4561,9,92,50,42498.35,61480.02,411,50,4.95,White,12,10/26/2024,Active
4562,PRD004562,Pro Laptop 4562,1,82,144,49638.84,73018.37,267,20,21.16,Gray,6,1/6/2023,Active
4563,PRD004563,Premium T-Shirt 4563,17,95,300,20777.87,31833.22,57,20,20.49,Red,12,3/15/2023,Active
4564,PRD004564,Digital Monitor 4564,13,37,113,31783.27,42395.79,355,20,12.25,Red,6,3/14/2023,Active
4565,PRD004565,Compact Desk 4565,14,83,127,15318.23,24448.37,475,30,7.87,White,36,8/20/2022,Active
4566,PRD004566,Classic Power Bank 4566,3,48,143,28988.24,41571.13,308,30,17.53,Gray,24,9/5/2025,Active
4567,PRD004567,Max Shoes 4567,19,58,237,41765.95,48519.4,442,10,10.84,White,12,6/10/2025,Active
4568,PRD004568,Mini Router 4568,22,50,10,47807.12,71315.04,190,50,12.18,Green,6,3/22/2023,Active
4569,PRD004569,Luxury Printer 4569,14,95,125,11621.82,14476.9,161,50,19.15,Blue,36,10/2/2024,Active
4570,PRD004570,Mini Desk 4570,1,3,267,5419.59,7374.17,303,30,19.74,Green,36,11/17/2022,Active
4571,PRD004571,Pro T-Shirt 4571,4,97,66,28351.24,45311.49,314,50,22.27,Red,6,4/25/2025,Active
4572,PRD004572,Compact Camera 4572,17,56,58,18079.23,22334.54,491,50,17.42,Blue,24,9/12/2021,Active
4573,PRD004573,Portable Sofa 4573,5,77,2,11374.42,13087.18,375,20,4.81,Silver,36,6/26/2021,Active
4574,PRD004574,Wireless Keyboard 4574,8,60,190,26640.45,31912.03,418,50,10.28,Green,36,4/25/2025,Active
4575,PRD004575,Advanced T-Shirt 4575,12,31,205,48395.2,59477.72,204,30,12.34,Gray,36,1/17/2026,Active
4576,PRD004576,Luxury Desk 4576,1,84,59,27694.74,35601.37,421,20,24.16,Silver,24,5/5/2024,Active
4577,PRD004577,Digital Shoes 4577,3,70,235,8679.24,11853.92,437,10,1.57,Gray,36,6/3/2024,Active
4578,PRD004578,Portable Printer 4578,25,82,32,12104.54,14720.55,226,50,21.94,Red,12,9/13/2021,Active
4579,PRD004579,Digital Helmet 4579,14,37,299,41557.43,56537.73,66,20,23.41,Black,12,12/12/2025,Active
4580,PRD004580,Max Helmet 4580,5,69,197,18322.07,24079.91,240,50,15.92,Black,36,5/28/2025,Active
4581,PRD004581,Compact Bag 4581,8,64,10,10279.81,15416.03,178,20,8.3,Black,6,7/17/2023,Active
4582,PRD004582,Ultra Laptop 4582,21,56,284,5549.03,8011.06,498,10,21.34,Black,12,7/25/2024,Active
4583,PRD004583,Advanced Camera 4583,6,32,180,7546.88,11939.71,331,30,13.62,Red,36,12/3/2021,Active
4584,PRD004584,Essential Backpack 4584,10,89,59,48008.78,62635.83,86,50,8.94,Green,24,1/8/2023,Active
4585,PRD004585,Luxury Mixer 4585,18,55,238,20384.72,31798.74,73,50,17.39,White,6,9/2/2022,Active
4586,PRD004586,Mini Jeans 4586,13,8,3,11332.19,15672.16,222,30,3.53,Silver,6,12/25/2026,Active
4587,PRD004587,Eco Jeans 4587,7,39,70,39425.23,48677.48,404,50,13.54,Gray,24,7/13/2022,Active
4588,PRD004588,Digital Book 4588,24,16,270,2979.78,4277.65,104,30,5.09,Blue,6,9/11/2022,Active
4589,PRD004589,Digital Phone 4589,5,14,102,43396.96,52941.29,421,20,10.62,Red,36,1/26/2026,Active
4590,PRD004590,Elite Mouse 4590,7,83,77,8927.19,12752.18,495,50,23.76,Silver,12,10/5/2026,Active
4591,PRD004591,Pro Phone 4591,21,31,284,45315.91,66480.93,447,10,19.38,Green,12,2/17/2022,Active
4592,PRD004592,Portable Vacuum 4592,22,19,244,7802.64,10782.47,28,50,22.85,Green,12,10/28/2026,Active
4593,PRD004593,Luxury Sofa 4593,1,7,242,26887.29,34072.89,113,30,22.37,Red,12,10/15/2022,Active
4594,PRD004594,Digital Bottle 4594,7,51,189,28374.76,43613.32,359,30,22.95,White,36,7/4/2024,Active
4595,PRD004595,Elite Laptop 4595,10,5,235,17628.46,26470.13,393,20,7.45,Black,6,10/3/2026,Active
4596,PRD004596,Portable Laptop 4596,24,60,249,40459.35,47171.65,49,20,21.35,White,36,3/21/2021,Active
4597,PRD004597,Max Power Bank 4597,10,48,12,14566.08,22276.51,92,10,24.55,Black,24,10/4/2023,Active
4598,PRD004598,Essential Router 4598,14,5,58,4384.86,6248.01,168,20,1.37,Red,24,5/5/2021,Active
4599,PRD004599,Ultra Laptop 4599,14,73,197,15734.08,22622.46,22,10,11.3,Green,12,7/18/2026,Active
4600,PRD004600,Smart Keyboard 4600,5,22,86,2253.1,2853.35,71,10,4.37,Green,36,6/1/2023,Active
4601,PRD004601,Digital Vacuum 4601,10,54,270,49925.37,78666.66,400,50,20.92,Black,24,4/11/2021,Active
4602,PRD004602,Eco Bag 4602,4,47,218,16827.89,24466.36,59,10,0.15,White,36,8/17/2021,Active
4603,PRD004603,Mini Backpack 4603,23,53,298,16449.68,20737.59,86,30,16.83,Blue,36,12/1/2022,Active
4604,PRD004604,Essential Camera 4604,25,6,91,1106.25,1542.56,361,20,8.15,Black,24,8/14/2021,Active
4605,PRD004605,Classic Headphones 4605,17,30,155,11958.05,16628.04,318,20,21.14,Green,36,6/14/2023,Active
4606,PRD004606,Mini Shoes 4606,2,14,31,34616.7,43072.56,10,50,0.82,Gray,12,12/21/2024,Active
4607,PRD004607,Luxury Speaker 4607,13,81,199,14334.41,18924.01,71,10,2.48,Black,36,5/10/2022,Active
4608,PRD004608,Digital Jeans 4608,17,42,259,48744.53,66052.87,425,30,14.26,Red,36,10/26/2023,Active
4609,PRD004609,Classic Desk 4609,15,39,289,1953.66,3074.95,231,10,11.86,Red,24,9/8/2022,Active
4610,PRD004610,Portable Fan 4610,3,98,75,22332.83,33389.83,83,30,7.47,White,6,1/19/2026,Active
4611,PRD004611,Eco Chair 4611,18,58,157,41855.14,53477.25,131,20,22.21,Red,6,2/16/2022,Active
4612,PRD004612,Compact Book 4612,3,84,296,43545.95,69623.03,139,10,22.35,Green,12,2/5/2025,Active
4613,PRD004613,Smart Sofa 4613,20,97,10,44925.26,55642.03,181,10,2.89,Green,12,6/22/2024,Active
4614,PRD004614,Premium Backpack 4614,5,19,32,16246.74,23078.47,352,50,24.35,Black,12,1/11/2025,Active
4615,PRD004615,Pro Speaker 4615,5,9,36,45792.85,60781.15,104,30,11.91,Green,36,2/10/2024,Active
4616,PRD004616,Pro Tablet 4616,2,57,183,3634.31,4878.77,47,30,19.28,Silver,6,10/23/2024,Active
4617,PRD004617,Essential Printer 4617,9,82,182,25922.5,38938.72,376,10,12.35,Silver,6,5/17/2023,Active
4618,PRD004618,Mini Router 4618,5,91,191,34891.08,45659.71,456,20,13.31,Silver,12,4/5/2026,Active
4619,PRD004619,Mini Monitor 4619,14,77,213,14347.16,19380.4,225,10,19.25,Gray,36,4/22/2025,Active
4620,PRD004620,Mini Toy 4620,16,42,165,8267.61,11380.76,177,30,23.7,Black,6,6/24/2024,Active
4621,PRD004621,Smart Speaker 4621,15,87,283,49551.29,71277.47,169,20,4.92,Gray,12,8/2/2026,Active
4622,PRD004622,Premium Monitor 4622,19,23,156,2545.29,3245.54,452,10,2.6,Red,36,1/16/2025,Active
4623,PRD004623,Wireless Phone 4623,8,44,150,28205.76,39223.3,92,10,3.41,Red,6,8/24/2025,Active
4624,PRD004624,Premium Book 4624,14,93,86,22469.49,27932.37,74,30,7.38,Blue,36,8/23/2021,Active
4625,PRD004625,Elite Router 4625,20,8,21,36931.49,48055.82,173,50,9.7,Black,24,5/7/2024,Active
4626,PRD004626,Compact Printer 4626,23,3,202,521.81,627.07,260,30,1.34,White,36,6/17/2021,Active
4627,PRD004627,Ultra Shoes 4627,12,55,246,43309.12,59099.19,397,20,15.75,Green,12,5/22/2024,Active
4628,PRD004628,Eco Tablet 4628,21,66,245,35224.3,44624.24,48,50,2.3,Black,36,11/15/2025,Active
4629,PRD004629,Luxury Monitor 4629,5,32,254,31566.33,39650.92,30,50,4.49,Red,6,12/13/2026,Active
4630,PRD004630,Smart Desk 4630,11,88,73,17874.19,27596.25,91,30,22.47,Gray,24,9/22/2023,Active
4631,PRD004631,Portable Chair 4631,10,48,255,16572.17,23687.2,62,10,3.45,Green,36,3/17/2023,Active
4632,PRD004632,Max Mixer 4632,16,101,253,18236.86,26418.59,263,20,23.73,White,24,12/17/2025,Active
4633,PRD004633,Wireless Fan 4633,3,42,56,47613.18,75302.39,403,10,22.37,White,36,4/10/2023,Active
4634,PRD004634,Luxury Sofa 4634,13,9,29,45266.39,60186.23,46,50,24.93,Blue,24,1/12/2025,Active
4635,PRD004635,Advanced Laptop 4635,16,100,68,42673.2,63318.07,69,20,23.98,Green,24,5/18/2026,Active
4636,PRD004636,Advanced Fan 4636,7,63,246,24120.9,35752.32,360,10,6.09,White,36,6/19/2026,Active
4637,PRD004637,Digital Mouse 4637,12,23,261,46442.19,53991.13,14,50,9.98,Gray,12,8/20/2023,Active
4638,PRD004638,Smart Vacuum 4638,24,19,279,44957.24,53828.63,223,30,14.44,Gray,12,4/13/2026,Active
4639,PRD004639,Classic Book 4639,10,6,13,131.24,179.9,107,10,16.72,Silver,6,7/16/2026,Active
4640,PRD004640,Elite Toy 4640,16,89,134,14099.93,18505.49,282,20,8.37,Green,12,5/13/2021,Active
4641,PRD004641,Portable Mouse 4641,12,44,248,42817.11,51781.54,307,30,14.21,White,12,2/18/2025,Active
4642,PRD004642,Ultra Tablet 4642,14,40,10,38363.96,50517.02,38,10,23.3,Blue,6,12/16/2025,Active
4643,PRD004643,Portable Blender 4643,3,96,262,45070.52,62563.47,139,30,12.67,Silver,12,9/15/2026,Active
4644,PRD004644,Mini Monitor 4644,8,5,102,44077.8,59541.36,61,50,19.89,Gray,24,2/13/2026,Active
4645,PRD004645,Eco SSD 4645,13,8,154,43757.66,68563.61,38,10,7.05,Green,6,9/10/2023,Active
